rank,uid,username,type,accompany,medal_name,medal_level
1,222569776,笺上灯影戏琉璃,舰长,100,小丸玐,26
2,45331405,青鈫,舰长,212,小丸玐,26
3,3546567229311018,逍-遥-自-在-,舰长,157,小丸玐,25
4,3546647397141444,是千栀,舰长,92,小丸玐,25
5,3546813342682040,神秘人_0019,舰长,170,小丸玐,24
6,518498472,周周鸭zz,舰长,91,小丸玐,23
7,3546602973169693,御小仙_,舰长,30,小丸玐,23
8,670463398,大头蘑菇彬,舰长,55,小丸玐,22
9,95306433,扶摇落苏,舰长,6,小丸玐,21
