rank,uid,username,type,accompany,medal_name,medal_level
1,222569776,寒灯纸上-梨花雨凉_,舰长,70,小丸艺,26
2,45331405,青鈫,舰长,183,小丸艺,26
3,3546567229311018,逍-遥-自-在-,舰长,127,小丸艺,25
4,3546813342682040,神秘人_0019,舰长,140,小丸艺,24
5,3546647397141444,是千栀,舰长,62,小丸艺,24
6,3546888569620883,桃初桃出吃桃酥,舰长,51,小丸艺,24
7,518498472,周周鸭zz,舰长,61,小丸艺,23
8,1306582624,星空奶芙,舰长,29,小丸艺,21
9,3546818723973606,負け犬の目,舰长,3,小丸艺,21
