rank,uid,username,type,accompany,medal_name,medal_level
1,222569776,笺上灯影戏琉璃,舰长,78,小丸艺,26
2,45331405,青鈫,舰长,191,小丸艺,26
3,3546567229311018,逍-遥-自-在-,舰长,135,小丸艺,25
4,3546647397141444,是千栀,舰长,70,小丸艺,24
5,3546813342682040,神秘人_0019,舰长,148,小丸艺,24
6,3546888569620883,桃初桃出吃桃酥,舰长,59,小丸艺,24
7,518498472,周周鸭zz,舰长,69,小丸艺,23
8,3546602973169693,学英语的朵拉,舰长,8,小丸艺,23
9,670463398,大头蘑菇彬,舰长,33,小丸艺,22
10,3546818723973606,負け犬の目,舰长,11,小丸艺,21
