rank,uid,username,type,accompany,medal_name,medal_level
1,222569776,御小仙_,舰长,60,小丸艺,26
2,45331405,青鈫,舰长,173,小丸艺,26
3,3546567229311018,逍-遥-自-在-,舰长,117,小丸艺,25
4,1784237452,幸运版金太狼,舰长,82,小丸艺,25
5,3546813342682040,神秘人_0019,舰长,130,小丸艺,24
6,3546647397141444,是千栀,舰长,52,小丸艺,24
7,3546888569620883,桃初桃出吃桃酥,舰长,41,小丸艺,23
8,518498472,周周鸭zz,舰长,51,小丸艺,22
9,21532767,LuxorSky,舰长,52,小丸艺,22
10,524964523,吃牛丸不吃鱼丸,舰长,27,小丸艺,22
11,1306582624,星空奶芙,舰长,19,小丸艺,21
12,3546623024040344,傲凌枫白-,舰长,31,小丸艺,21
